ID,Tweet,Replies,Retweets,Likes,Bookmarks,Views,PostDate,Timestamp
ho2xad26dx,"“ม.เกษตร” ต่อยอดหลักสูตร “KU CARE” รุ่น2  ยกระดับผู้บริหารระดับสูงขององค์กร สู่มาตรฐานอย่างยั่งยืน  https://energynewscenter.com/%e0%b8%a1-%e0%b9%80%e0%b8%81%e0%b8%a9%e0%b8%95%e0%b8%a3-%e0%b8%95%e0%b9%88%e0%b8%ad%e0%b8%a2%e0%b8%ad%e0%b8%94%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%81%e0%b8%aa%e0%b8%b9%e0%b8%95%e0%b8%a3-ku-care/… ผ่าน 
@EnergyNewsCent1
#KU Care #เกษตรศาสตร์ #เคยู แคร์ #นโยบายสีเขียว #ธุรกิจ #ความยั่งยืน #เน็ต ซีโร่",0,0,1,0,168,2024-06-02 05:38:43,2024-11-26 01:12:54
yr3a1t3ndd,"Kaset X บางบัวร่วมใจพัฒนา (สะพานไม้2) X สส.แบงค์

ร่วมทำ CSR Workshop ระหว่างนักศึกษาปี1 คณะสถาปัตย์ ม. #เกษตรศาสตร์ (IPDI) กับ ชุมชนบางบัวร่วมใจพัฒนา #สะพานไม้2 #เขตหลักสี่  

โดย เป้าหมายคือให้นิสิต สมาชิกชุมชน และเยาวชน แชร์ความรู้ และหาภาพจำให้ชุมชนจากผลิตภัณฑ์(ที่มีอยู่แล้ว)",14,474,1001,5,42156,2024-01-30 04:34:01,2024-11-26 01:15:35
u1djz7ia0s9,"พิธีพระราชทานปริญญาบัตร #มหาวิทยาลัยเกษตรศาสตร์ ประจำปีการศึกษา 2566 ในวันที่ 8-10 ตุลาคม 2567 

นายเกษม วัฒนชัย องคมนตรี จะเป็นผู้แทนพระองค์ ไปมอบปริญญาบัตรให้แก่บัณฑิต #เกษตรศาสตร์",1,0,0,0,364,2024-10-08 06:09:32,2024-11-26 01:15:35
qhjtga5ajs,"[วิทยากรบรรยายเรื่อง การระบายน้ำในกทม. ที่ ม.#เกษตรศาสตร์]

วันนี้ไปเป็นวิทยากรบรรยาย หัวข้อ “ปัญหาการเกิด #น้ำท่วม และข้อมูลการ #ระบายน้ำ ใน กทม.” ให้นิสิตปริญญาโท ที่ภาควิชาวิศวกรรมทรัพยากรน้ำ คณะวิศวกรรมศาสตร์ มหาวิทยาลัยเกษตรศาสตร์ ครับ 

หลักๆของการระบายน้ำ",16,528,1140,9,30325,2024-02-24 08:52:38,2024-11-26 01:15:35
7xi7o3l6fxy,The POWER OF KU พิธีพระราชทานปริญญาบัตร ประจำปีการ ศึกษา 2566 ขอแสดงความยินดีกับบัณฑิตจบใหม่ทุกคน ค่ะ บัณฑิตเก่งมากกกก #kasetsartuniversity #kasetsart #commencement #รับปริญญา #เกษตรศาสตร์ #ku #ปริญญามก**สามารถชมภาพเพิ่มเติมได้ที่ http://facebook.com/PublicRelations.KU/…… https://instagram.com/p/DA0awWfPEht/?igsh=OW02aGNpOGRuYnIz…,0,0,0,0,519,2024-10-08 09:52:32,2024-11-26 01:15:35
fcea38m5syi,"จากใจ คณบดี ถึงบัณฑิตใหม่ 1/2

เข้ารับพระราชทานปริญญาบัตร วันที่ 7 ตุลาคม 2567 #ปริญญา #เกษตรศาสตร์ #ku #Kasetsart #congratulations #รับปริญญา",0,2,2,0,669,2024-10-07 00:21:32,2024-11-26 01:15:35
9tj9axgrhp7," เช็กด่วนน! คุณสมบัติรอบพอร์ตโครงการช้างเผือก ม.เกษตร
เปิดรับเยอะมากก กว่า 1,500 ที่นั่ง 
เปิดรับสมัครตั้งแต่ 15 ต.ค.–15 พ.ย. 67
เช็กคุณสมบัติของแต่ละสาขาที่โพสต์นี้เลย

#TCASter #Mytcas #TCAS67 #TCAS68 #DEK68 #dek69 #KU #เกษตรศาสตร์ #มหาวิทยาลัย #มหาวิทยาลัยเกษตร #สอบติดมหาลัย",1,5,30,11,3227,2024-10-08 09:26:57,2024-11-26 01:15:35
w5l5s48wmy,"3 วันสุดท้ายก่อนปิดรับสมัคร!!
อย่าพลาดงานวิ่งดีๆ แบบนี้ แล้วพบกัน KU Run 4สมัครกันเต๊อะ อยากเจอ

ย้ำ!! สมัครได้ที่ : https://alumni.ku.ac.th/kurun4
หรือสแกน QR Code ในโปสเตอร์
.
#KURUN4 #เกษตรศาสตร์ #kasetsart #university #run #exercise #donation #โรงพยาบาลมหาวิทยาลัยเกษตรศาสตร์",0,0,0,0,338,2024-11-15 05:09:27,2024-11-26 01:15:35
2qs6tbzbyi6,ฝากรีหน่อยค่ะ #ลอยกระทง #เกษตรศาสตร์,0,1,4,0,223,2024-11-14 15:05:15,2024-11-26 01:15:35
u4tq93hn7lf,"มาย้ำเตือนกันอีกที
สัปดาห์สุดท้ายก่อนปิดรับสมัคร!! KU Run 4  
วิ่งรวมพลังเกษตรศาสตร์ Power of KU  
สมัครด่วน ** ได้ที่ : https://alumni.ku.ac.th/kurun4
หรือสแกน QR Code ในโปสเตอร์
#KURUN4 #เกษตรศาสตร์ #kasetsart #university #run #exercise #donation",0,1,1,0,366,2024-11-10 07:53:40,2024-11-26 01:15:35
3vod5u9bnru,"ปิดรับสมัครอย่างเป็นทางการ KU Run 4
สำหรับใครที่สมัครเรียบร้อย เตรียมตัวให้พร้อม! 
วิ่งรวมพลังเกษตรศาสตร์ Power of KU 
มาเจอกัน 15 ธันวาคม นี้!
#KURUN4 #เกษตรศาสตร์ #kasetsart #university #run #exercise #donation #โรงพยาบาลมหาวิทยาลัยเกษตรศาสตร์",0,0,0,0,210,2024-11-18 02:02:16,2024-11-26 01:15:35
y9oouwqek2g,Soc Night ที่ม.เกษตร บางเขนนน #chilaxband #smosocku #smosocku66 #socku #สังคมศาสตร์ #เกษตรศาสตร์ #ku,0,0,0,0,356,2024-01-10 13:29:05,2024-11-26 01:15:35
nmleqc7agh,ไปหลอกใครได้บ้างงับ พร้อมแย๊วววว จะหลอกให้ตัวลอยเลย  #สาวสอง #สาวอวบ #โสด #เรียล #รัชดา #รัชโยธิน #ลาดพร้าว #เสนานิคม #บางเขน #เกษตรศาสตร์ #halloween2024,0,1,10,1,2354,2024-10-31 15:09:39,2024-11-26 01:15:35
tofmryjte2,มหาวิทยาลัยเกษตรศาสตร์ ขอแสดงความยินดีกับบัณฑิต มหาบัณฑิต และดุษฎีบัณฑิตทุกท่าน 2-5 ตุลาคม 2567  ซ้อมย่อย/ซ้อมใหญ่ 7-10 ตุลาคม 2567 วันพิธี #ปริญญา2566 #Kasetsart #เกษตรศาสตร์ #ku #congratulations #มก,1,10,9,0,1417,2024-10-04 02:53:26,2024-11-26 01:15:35
jhbrrsfva,"พบกับหลักสุูตร วท.บ. สาขาอาหาร โภชนาการ และการกําหนดอาหาร (บูธ คณะเกษตร A11-14) ที่งาน KU Open House 2023 มหาวิทยาลัยเกษตรศาสตร์ บางเขน วันที่ 21-22 ธันวาคมนี้

#FNDKU #AGGIEKU #KU #kuopenhouse2023 #เกษตรศาสตร์ #เกษตรบางเขน
#TCAS67 #TCAS68 #นักโภชนาการ #นักกําหนดอาหาร #dietitian",0,0,0,0,1069,2023-12-19 15:00:28,2024-11-26 01:15:35
ql00byebe2,"สินค้ามือสอง ราคาปุกปิกก~~ 
เรากำลังจะย้ายออกจากหอแถว ม.เกษตร บางเขน สิ้นเดือนนี้ เลยขอมาเปิดแผงขายของ 
#dek66 #เกษตรศาสตร์",2,4,1,1,1290,2023-06-05 07:32:55,2024-11-26 01:15:35
mn8bv4s40ms,"C’est moi & Loyd  คอมมูนิตี้ที่เป็นมากกว่าคาเฟ่หรือร้านไอศกรีมธรรมดา
.
 ซอยงามวงศ์วาน 46
รีวิว->https://shorturl.asia/YmB6L
.
@aroii
 #cestmoi #cestmoicafe #loydicecream #คาเฟ่ไอศกรีม #เกษตรศาสตร์ #เสนานิคม #tamagofreemag #tamagoonline #tamagoพาไป",0,1,0,0,467,2024-02-09 11:00:02,2024-11-26 01:15:35
rfd96l18jj,"TOP 5 อันดับโรงเรียนที่สอบติด ""มหาวิทยาลัยเกษตรศาสตร์""
.
จากตัวช่วยการคำนวนคะแนนสอบเข้ามหาลัยที่ดีที่สุด 
สามารถเข้าไปทดลองใช้งานกันได้ที่ >> https://monkeyeveryday.com/tcas
.
#MonkeyEverydayTH #dek67 #เตรียมสอบ #เรียนพิเศษมัธยมปลาย #เรียนพิเศษ #เรียนออนไลน์ #TCAS #เกษตรศาสตร์",0,1,2,1,1970,2024-02-06 04:26:34,2024-11-26 01:15:35
jdm56oefyf,บอกข่าวสำหรับนักวิ่งทั้งหลาย กับชาวเกษตรศาสตร์ด้วย #วิ่งการกุศล #เกษตรศาสตร์,0,0,1,0,239,2023-09-10 01:55:56,2024-11-26 01:15:35
c7y3wv4zbwm," อัปสกิลภาษาที่ 3 ติดตัวกัน #คอร์สเรียน  จากมหาวิทยาลัย #เกษตรศาสตร์ ให้เราเรียนภาษาอังกฤษกันเเบบครบจบที่คอร์สเดียว ไม่ว่าจะเป็นการฟัง อ่าน เขียน พูด 
ดูรายละเอียดเพิ่มเติมได้ที่ >> https://buff.ly/3yqZpRQ 
#SaleHere #เซลเฮียร์ #คอร์สเรียนภาษาอังกฤษ #เรียนออนไลน์",0,5,5,3,973,2024-05-20 02:10:02,2024-11-26 01:15:35
